note	team	type	player	type_cd	team_id	player_id	name_sort	from_team	trans_date	orig_asset	final_asset	from_team_id	resolution_cd	trans_date_cd	transaction_id	conditional_sw	effective_date	orig_asset_type	resolution_date	final_asset_type	name_display_last_first	name_display_first_last
Atlanta Braves signed free agent RHP Alexi Ogando to a minor league contract and invited him to spring training.	Atlanta Braves	Signed as Free Agent	Alexi Ogando	SFA	144	468396	OGANDO, ALEXI		2016-01-07T00:00:00	Player			FIN	D	253102		2016-01-07T00:00:00	PL	2016-01-07T00:00:00		Ogando, Alexi	Alexi Ogando
Atlanta Braves signed free agent RHP Kyle Kendrick to a minor league contract and invited him to spring training.	Atlanta Braves	Signed as Free Agent	Kyle Kendrick	SFA	144	452718	KENDRICK, KYLE		2016-01-07T00:00:00	Player			FIN	D	253101		2016-01-07T00:00:00	PL	2016-01-07T00:00:00		Kendrick, Kyle	Kyle Kendrick
Kansas City Royals signed free agent RHP Chien-Ming Wang to a minor league contract and invited him to spring training.	Kansas City Royals	Signed as Free Agent	Chien-Ming Wang	SFA	118	425426	WANG, CHIEN-MING		2016-01-07T00:00:00	Player			FIN	D	253086		2016-01-07T00:00:00	PL	2016-01-07T00:00:00		Wang, Chien-Ming	Chien-Ming Wang
Pittsburgh Pirates signed free agent RHP Trey Haley.	Pittsburgh Pirates	Signed as Free Agent	Trey Haley	SFA	134	543270	HALEY, TREY		2016-01-07T00:00:00	Player			FIN	D	253068		2016-01-07T00:00:00	PL	2016-01-07T00:00:00		Haley, Trey	Trey Haley
Los Angeles Dodgers signed free agent RHP Kenta Maeda.	Los Angeles Dodgers	Signed as Free Agent	Kenta Maeda	SFA	119	628317	MAEDA, KENTA		2016-01-07T00:00:00	Player			FIN	D	253077		2016-01-07T00:00:00	PL	2016-01-07T00:00:00		Maeda, Kenta	Kenta Maeda
Atlanta Braves signed free agent LHP Alex Torres to a minor league contract and invited him to spring training.	Atlanta Braves	Signed as Free Agent	Alex Torres	SFA	144	456776	TORRES, ALEX		2016-01-07T00:00:00	Player			FIN	D	253097		2016-01-07T00:00:00	PL	2016-01-07T00:00:00		Torres, Alex	Alex Torres
Seattle Mariners signed free agent RHP Ryan Cook.	Seattle Mariners	Signed as Free Agent	Ryan Cook	SFA	136	475857	COOK, RYAN		2016-01-07T00:00:00	Player			FIN	D	253107		2016-01-07T00:00:00	PL	2016-01-07T00:00:00		Cook, Ryan	Ryan Cook
Chicago White Sox signed free agent RHP Charles Shirek to a minor league contract.	Chicago White Sox	Signed as Free Agent	Charles Shirek	SFA	145	457654	SHIREK, CHARLES		2016-01-07T00:00:00	Player			FIN	D	253176		2016-01-07T00:00:00	PL	2016-01-07T00:00:00		Shirek, Charles	Charles Shirek
Milwaukee Brewers signed free agent LHP Pat Misch to a minor league contract.	Milwaukee Brewers	Signed as Free Agent	Pat Misch	SFA	158	435619	MISCH, PAT		2016-01-07T00:00:00	Player			FIN	D	253527		2016-01-07T00:00:00	PL	2016-01-07T00:00:00		Misch, Pat	Pat Misch
San Francisco Giants signed free agent CF Denard Span.	San Francisco Giants	Signed as Free Agent	Denard Span	SFA	137	452655	SPAN, DENARD		2016-01-07T00:00:00	Player			FIN	D	253108		2016-01-07T00:00:00	PL	2016-01-07T00:00:00		Span, Denard	Denard Span
San Francisco Giants designated RHP Cody Hall for assignment.	San Francisco Giants	Designated for Assignment	Cody Hall	DES	137	595235	HALL, CODY		2016-01-08T00:00:00	Player			FIN	D	253119		2016-01-08T00:00:00	PL	2016-01-08T00:00:00		Hall, Cody	Cody Hall
Toronto Blue Jays traded Player To Be Named Later and LF Ben Revere to Washington Nationals for cash and RHP Drew Storen.	Toronto Blue Jays	Trade		TR	141			Washington Nationals	2016-01-08T00:00:00	Cash		120		D	253126	N	2016-01-08T00:00:00	CA				
Toronto Blue Jays traded Player To Be Named Later and LF Ben Revere to Washington Nationals for cash and RHP Drew Storen.	Washington Nationals	Trade	Ben Revere	TR	120	519184	REVERE, BEN	Toronto Blue Jays	2016-01-08T00:00:00	Player		141		D	253126	N	2016-01-08T00:00:00	PL			Revere, Ben	Ben Revere
Toronto Blue Jays traded Player To Be Named Later and LF Ben Revere to Washington Nationals for cash and RHP Drew Storen.	Washington Nationals	Trade		TR	120			Toronto Blue Jays	2016-01-08T00:00:00	Player To Be Named Later		141		D	253126	N	2016-01-08T00:00:00	PT				
Toronto Blue Jays traded Player To Be Named Later and LF Ben Revere to Washington Nationals for cash and RHP Drew Storen.	Toronto Blue Jays	Trade	Drew Storen	TR	141	519322	STOREN, DREW	Washington Nationals	2016-01-08T00:00:00	Player		120		D	253126	N	2016-01-08T00:00:00	PL			Storen, Drew	Drew Storen
Cleveland Indians traded RHP Kirby Yates to New York Yankees for cash.	New York Yankees	Trade	Kirby Yates	TR	147	489446	YATES, KIRBY	Cleveland Indians	2016-01-08T00:00:00	Player		114		D	253114	N	2016-01-08T00:00:00	PL			Yates, Kirby	Kirby Yates
Cleveland Indians traded RHP Kirby Yates to New York Yankees for cash.	Cleveland Indians	Trade		TR	114			New York Yankees	2016-01-08T00:00:00	Cash		147		D	253114	N	2016-01-08T00:00:00	CA				
Baltimore Orioles claimed 1B Joey Terdoslavich off waivers from Atlanta Braves.	Baltimore Orioles	Claimed Off Waivers	Joey Terdoslavich	CLW	110	519345	TERDOSLAVICH, JOEY	Atlanta Braves	2016-01-08T00:00:00	Player		144		D	253115	N	2016-01-08T00:00:00	PL			Terdoslavich, Joey	Joey Terdoslavich
Philadelphia Phillies signed free agent C Jake Fox to a minor league contract.	Philadelphia Phillies	Signed as Free Agent	Jake Fox	SFA	143	444844	FOX, JAKE		2016-01-08T00:00:00	Player			FIN	D	253534		2016-01-08T00:00:00	PL	2016-01-08T00:00:00		Fox, Jake	Jake Fox
San Francisco Giants signed free agent LHP Mike Kickham to a minor league contract.	San Francisco Giants	Signed as Free Agent	Mike Kickham	SFA	137	592464	KICKHAM, MIKE		2016-01-08T00:00:00	Player			FIN	D	253548		2016-01-08T00:00:00	PL	2016-01-08T00:00:00		Kickham, Mike	Mike Kickham
Atlanta Braves signed free agent 2B Kelly Johnson.	Atlanta Braves	Signed as Free Agent	Kelly Johnson	SFA	144	430637	JOHNSON, KELLY		2016-01-08T00:00:00	Player			FIN	D	253116		2016-01-08T00:00:00	PL	2016-01-08T00:00:00		Johnson, Kelly	Kelly Johnson
San Diego Padres selected the contract of LHP Ryan Buchter from El Paso Chihuahuas.	San Diego Padres	Selected	Ryan Buchter	SE	135	488748	BUCHTER, RYAN	El Paso Chihuahuas	2016-01-08T00:00:00	Player		4904		D	253120	N	2016-01-08T00:00:00	PL			Buchter, Ryan	Ryan Buchter
Los Angeles Dodgers signed free agent 1B Angelo Songco to a minor league contract.	Los Angeles Dodgers	Signed as Free Agent	Angelo Songco	SFA	119	572154	SONGCO, ANGELO		2016-01-09T00:00:00	Player			FIN	D	253525		2016-01-09T00:00:00	PL	2016-01-09T00:00:00		Songco, Angelo	Angelo Songco
Los Angeles Dodgers signed free agent CF Jordan Schafer to a minor league contract.	Los Angeles Dodgers	Signed as Free Agent	Jordan Schafer	SFA	119	457788	SCHAFER, JORDAN		2016-01-09T00:00:00	Player			FIN	D	253523		2016-01-09T00:00:00	PL	2016-01-09T00:00:00		Schafer, Jordan	Jordan Schafer
Miami Marlins signed free agent LHP Chris Narveson to a minor league contract and invited him to spring training.	Miami Marlins	Signed as Free Agent	Chris Narveson	SFA	146	429780	NARVESON, CHRIS		2016-01-09T00:00:00	Player			FIN	D	253363		2016-01-09T00:00:00	PL	2016-01-09T00:00:00		Narveson, Chris	Chris Narveson
Cincinnati Reds signed free agent RHP Ryan Mattheus to a minor league contract and invited him to spring training.	Cincinnati Reds	Signed as Free Agent	Ryan Mattheus	SFA	113	458919	MATTHEUS, RYAN		2016-01-09T00:00:00	Player			FIN	D	253127		2016-01-09T00:00:00	PL	2016-01-09T00:00:00		Mattheus, Ryan	Ryan Mattheus
Cincinnati Reds signed free agent RHP Pedro Villarreal to a minor league contract and invited him to spring training.	Cincinnati Reds	Signed as Free Agent	Pedro Villarreal	SFA	113	543881	VILLARREAL, PEDRO		2016-01-09T00:00:00	Player			FIN	D	253128		2016-01-09T00:00:00	PL	2016-01-09T00:00:00		Villarreal, Pedro	Pedro Villarreal
Detroit Tigers signed free agent LF John Mayberry Jr. to a minor league contract and invited him to spring training.	Detroit Tigers	Signed as Free Agent	John Mayberry Jr.	SFA	116	460055	MAYBERRY JR., JOHN		2016-01-11T00:00:00	Player			FIN	D	253358		2016-01-11T00:00:00	PL	2016-01-11T00:00:00		Mayberry Jr., John	John Mayberry Jr.
St. Louis Cardinals signed free agent RHP Seung Hwan Oh.	St. Louis Cardinals	Signed as Free Agent	Seung Hwan Oh	SFA	138	493200	OH, SEUNG HWAN		2016-01-11T00:00:00	Player			FIN	D	253139		2016-01-11T00:00:00	PL	2016-01-11T00:00:00		Oh, Seung Hwan	Seung Hwan Oh
San Francisco Giants signed free agent RHP Vin Mazzaro to a minor league contract and invited him to spring training.	San Francisco Giants	Signed as Free Agent	Vin Mazzaro	SFA	137	476570	MAZZARO, VIN		2016-01-11T00:00:00	Player			FIN	D	253546		2016-01-11T00:00:00	PL	2016-01-11T00:00:00		Mazzaro, Vin	Vin Mazzaro
Los Angeles Dodgers signed free agent RHP Johan Mena to a minor league contract.	Los Angeles Dodgers	Signed as Free Agent	Johan Mena	SFA	119	667359	MENA, JOHAN		2016-01-11T00:00:00	Player			FIN	D	254844		2016-01-11T00:00:00	PL	2016-01-11T00:00:00		Mena, Johan	Johan Mena
Detroit Tigers signed free agent SS Gustavo Nunez to a minor league contract.	Detroit Tigers	Signed as Free Agent	Gustavo Nunez	SFA	116	516631	NUNEZ, GUSTAVO		2016-01-11T00:00:00	Player			FIN	D	253512		2016-01-11T00:00:00	PL	2016-01-11T00:00:00		Nunez, Gustavo	Gustavo Nunez
Los Angeles Dodgers signed free agent RHP Santos Mateo to a minor league contract.	Los Angeles Dodgers	Signed as Free Agent	Santos Mateo	SFA	119	667357	MATEO, SANTOS		2016-01-11T00:00:00	Player			FIN	D	254842		2016-01-11T00:00:00	PL	2016-01-11T00:00:00		Mateo, Santos	Santos Mateo
Detroit Tigers signed free agent 2B Tyler Bortnick to a minor league contract.	Detroit Tigers	Signed as Free Agent	Tyler Bortnick	SFA	116	572726	BORTNICK, TYLER		2016-01-11T00:00:00	Player			FIN	D	253510		2016-01-11T00:00:00	PL	2016-01-11T00:00:00		Bortnick, Tyler	Tyler Bortnick
Toronto Blue Jays invited non-roster 1B Rowdy Tellez to spring training.	Toronto Blue Jays	Assigned	Rowdy Tellez	ASG	141	642133	TELLEZ, ROWDY		2016-01-12T00:00:00	Player			FIN	D	253256		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Tellez, Rowdy	Rowdy Tellez
Toronto Blue Jays invited non-roster C Derrick Chung to spring training.	Toronto Blue Jays	Assigned	Derrick Chung	ASG	141	623500	CHUNG, DERRICK		2016-01-12T00:00:00	Player			FIN	D	253247		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Chung, Derrick	Derrick Chung
Tampa Bay Rays invited non-roster SS Daniel Robertson to spring training.	Tampa Bay Rays	Assigned	Daniel Robertson	ASG	139	621002	ROBERTSON, DANIEL		2016-01-12T00:00:00	Player			FIN	D	253268		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Robertson, Daniel	Daniel Robertson
Tampa Bay Rays invited non-roster RHP Mark Sappington to spring training.	Tampa Bay Rays	Assigned	Mark Sappington	ASG	139	621212	SAPPINGTON, MARK		2016-01-12T00:00:00	Player			FIN	D	253269		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Sappington, Mark	Mark Sappington
Tampa Bay Rays invited non-roster RHP Jaime Schultz to spring training.	Tampa Bay Rays	Assigned	Jaime Schultz	ASG	139	621289	SCHULTZ, JAIME		2016-01-12T00:00:00	Player			FIN	D	253270		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Schultz, Jaime	Jaime Schultz
Toronto Blue Jays invited non-roster 3B Andy Burns to spring training.	Toronto Blue Jays	Assigned	Andy Burns	ASG	141	542992	BURNS, ANDY		2016-01-12T00:00:00	Player			FIN	D	253246		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Burns, Andy	Andy Burns
Toronto Blue Jays invited non-roster LF Dwight Smith Jr. to spring training.	Toronto Blue Jays	Assigned	Dwight Smith Jr.	ASG	141	596105	SMITH JR., DWIGHT		2016-01-12T00:00:00	Player			FIN	D	253254		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Smith Jr., Dwight	Dwight Smith Jr.
Toronto Blue Jays invited non-roster SS Richard Urena to spring training.	Toronto Blue Jays	Assigned	Richard Urena	ASG	141	620446	URENA, RICHARD		2016-01-12T00:00:00	Player			FIN	D	253255		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Urena, Richard	Richard Urena
Toronto Blue Jays invited non-roster C Danny Jansen to spring training.	Toronto Blue Jays	Assigned	Danny Jansen	ASG	141	643376	JANSEN, DANNY		2016-01-12T00:00:00	Player			FIN	D	253253		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Jansen, Danny	Danny Jansen
Toronto Blue Jays invited non-roster RHP Conner Greene to spring training.	Toronto Blue Jays	Assigned	Conner Greene	ASG	141	641632	GREENE, CONNER		2016-01-12T00:00:00	Player			FIN	D	253252		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Greene, Conner	Conner Greene
Tampa Bay Rays invited non-roster LHP Jonny Venters to spring training.	Tampa Bay Rays	Assigned	Jonny Venters	ASG	139	458924	VENTERS, JONNY		2016-01-12T00:00:00	Player			FIN	D	253272		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Venters, Jonny	Jonny Venters
Toronto Blue Jays invited non-roster CF Anthony Alford to spring training.	Toronto Blue Jays	Assigned	Anthony Alford	ASG	141	546990	ALFORD, ANTHONY		2016-01-12T00:00:00	Player			FIN	D	253243		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Alford, Anthony	Anthony Alford
Toronto Blue Jays invited non-roster LHP Chad Girodo to spring training.	Toronto Blue Jays	Assigned	Chad Girodo	ASG	141	643325	GIRODO, CHAD		2016-01-12T00:00:00	Player			FIN	D	253251		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Girodo, Chad	Chad Girodo
Tampa Bay Rays invited non-roster RHP Tyler Sturdevant to spring training.	Tampa Bay Rays	Assigned	Tyler Sturdevant	ASG	139	573188	STURDEVANT, TYLER		2016-01-12T00:00:00	Player			FIN	D	253260		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Sturdevant, Tyler	Tyler Sturdevant
Tampa Bay Rays invited non-roster SS Juniel Querecuto to spring training.	Tampa Bay Rays	Assigned	Juniel Querecuto	ASG	139	578570	QUERECUTO, JUNIEL		2016-01-12T00:00:00	Player			FIN	D	253267		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Querecuto, Juniel	Juniel Querecuto
Tampa Bay Rays invited non-roster CF Johnny Field to spring training.	Tampa Bay Rays	Assigned	Johnny Field	ASG	139	608654	FIELD, JOHNNY		2016-01-12T00:00:00	Player			FIN	D	253263		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Field, Johnny	Johnny Field
Tampa Bay Rays invited non-roster RHP Ryan Garton to spring training.	Tampa Bay Rays	Assigned	Ryan Garton	ASG	139	623439	GARTON, RYAN		2016-01-12T00:00:00	Player			FIN	D	253264		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Garton, Ryan	Ryan Garton
Tampa Bay Rays invited non-roster 1B Patrick Leonard to spring training.	Tampa Bay Rays	Assigned	Patrick Leonard	ASG	139	596018	LEONARD, PATRICK		2016-01-12T00:00:00	Player			FIN	D	253265		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Leonard, Patrick	Patrick Leonard
Tampa Bay Rays invited non-roster C Jake DePew to spring training.	Tampa Bay Rays	Assigned	Jake DePew	ASG	139	592259	DEPEW, JAKE		2016-01-12T00:00:00	Player			FIN	D	253262		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		DePew, Jake	Jake DePew
Tampa Bay Rays invited non-roster RHP Jhan Marinez to spring training.	Tampa Bay Rays	Assigned	Jhan Marinez	ASG	139	501697	MARINEZ, JHAN		2016-01-12T00:00:00	Player			FIN	D	253259		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Marinez, Jhan	Jhan Marinez
Tampa Bay Rays invited non-roster 1B Kyle Roller to spring training.	Tampa Bay Rays	Assigned	Kyle Roller	ASG	139	572393	ROLLER, KYLE		2016-01-12T00:00:00	Player			FIN	D	253261		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Roller, Kyle	Kyle Roller
Tampa Bay Rays invited non-roster LHP Dana Eveland to spring training.	Tampa Bay Rays	Assigned	Dana Eveland	ASG	139	445968	EVELAND, DANA		2016-01-12T00:00:00	Player			FIN	D	253257		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Eveland, Dana	Dana Eveland
Toronto Blue Jays invited non-roster RHP Taylor Cole to spring training.	Toronto Blue Jays	Assigned	Taylor Cole	ASG	141	518566	COLE, TAYLOR		2016-01-12T00:00:00	Player			FIN	D	253248		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Cole, Taylor	Taylor Cole
Toronto Blue Jays invited non-roster 1B Matt Dean to spring training.	Toronto Blue Jays	Assigned	Matt Dean	ASG	141	605205	DEAN, MATT		2016-01-12T00:00:00	Player			FIN	D	253249		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Dean, Matt	Matt Dean
Tampa Bay Rays invited non-roster CF Dayron Varona to spring training.	Tampa Bay Rays	Assigned	Dayron Varona	ASG	139	664463	VARONA, DAYRON		2016-01-12T00:00:00	Player			FIN	D	253271		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Varona, Dayron	Dayron Varona
Toronto Blue Jays invited non-roster CF Roemon Fields to spring training.	Toronto Blue Jays	Assigned	Roemon Fields	ASG	141	605231	FIELDS, ROEMON		2016-01-12T00:00:00	Player			FIN	D	253250		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Fields, Roemon	Roemon Fields
Tampa Bay Rays invited non-roster RHP Parker Markel to spring training.	Tampa Bay Rays	Assigned	Parker Markel	ASG	139	571917	MARKEL, PARKER		2016-01-12T00:00:00	Player			FIN	D	253266		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Markel, Parker	Parker Markel
Tampa Bay Rays invited non-roster RHP Neil Wagner to spring training.	Tampa Bay Rays	Assigned	Neil Wagner	ASG	139	474599	WAGNER, NEIL		2016-01-12T00:00:00	Player			FIN	D	253273		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Wagner, Neil	Neil Wagner
Toronto Blue Jays invited non-roster 2B Jon Berti to spring training.	Toronto Blue Jays	Assigned	Jon Berti	ASG	141	542932	BERTI, JON		2016-01-12T00:00:00	Player			FIN	D	253244		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Berti, Jon	Jon Berti
Toronto Blue Jays invited non-roster RHP Wil Browning to spring training.	Toronto Blue Jays	Assigned	Wil Browning	ASG	141	623923	BROWNING, WIL		2016-01-12T00:00:00	Player			FIN	D	253245		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Browning, Wil	Wil Browning
Seattle Mariners designated RHP A.J. Schugel for assignment.	Seattle Mariners	Designated for Assignment	A.J. Schugel	DES	136	519263	SCHUGEL, A.J.		2016-01-12T00:00:00	Player			FIN	D	253275		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Schugel, A.J.	A.J. Schugel
Miami Marlins designated RHP Andre Rienzo for assignment.	Miami Marlins	Designated for Assignment	Andre Rienzo	DES	146	516589	RIENZO, ANDRE		2016-01-12T00:00:00	Player			FIN	D	253282		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Rienzo, Andre	Andre Rienzo
Los Angeles Dodgers traded RHP Joe Wieland to Seattle Mariners for SS Erick Mejia.	Los Angeles Dodgers	Trade	Erick Mejia	TR	119	625510	MEJIA, ERICK	Seattle Mariners	2016-01-12T00:00:00	Player		136		D	253274	N	2016-01-12T00:00:00	PL			Mejia, Erick	Erick Mejia
Los Angeles Dodgers traded RHP Joe Wieland to Seattle Mariners for SS Erick Mejia.	Seattle Mariners	Trade	Joe Wieland	TR	136	543921	WIELAND, JOE	Los Angeles Dodgers	2016-01-12T00:00:00	Player		119		D	253274	N	2016-01-12T00:00:00	PL			Wieland, Joe	Joe Wieland
Los Angeles Dodgers traded LHP Tyler Olson and SS Ronald Torreyes to New York Yankees for 3B Rob Segedin.	Los Angeles Dodgers	Trade	Rob Segedin	TR	119	574847	SEGEDIN, ROB	New York Yankees	2016-01-12T00:00:00	Player		147		D	253278	N	2016-01-12T00:00:00	PL			Segedin, Rob	Rob Segedin
Los Angeles Dodgers traded LHP Tyler Olson and SS Ronald Torreyes to New York Yankees for 3B Rob Segedin.	New York Yankees	Trade	Tyler Olson	TR	147	621397	OLSON, TYLER	Los Angeles Dodgers	2016-01-12T00:00:00	Player		119		D	253278	N	2016-01-12T00:00:00	PL			Olson, Tyler	Tyler Olson
Los Angeles Dodgers traded LHP Tyler Olson and SS Ronald Torreyes to New York Yankees for 3B Rob Segedin.	New York Yankees	Trade	Ronald Torreyes	TR	147	591720	TORREYES, RONALD	Los Angeles Dodgers	2016-01-12T00:00:00	Player		119		D	253278	N	2016-01-12T00:00:00	PL			Torreyes, Ronald	Ronald Torreyes
Atlanta Braves signed free agent RHP Alger Hodgson to a minor league contract.	Atlanta Braves	Signed as Free Agent	Alger Hodgson	SFA	144	667347	HODGSON, ALGER		2016-01-12T00:00:00	Player			FIN	D	254822		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Hodgson, Alger	Alger Hodgson
Washington Nationals signed free agent RHP Boone Whiting to a minor league contract.	Washington Nationals	Signed as Free Agent	Boone Whiting	SFA	120	595031	WHITING, BOONE		2016-01-12T00:00:00	Player			FIN	D	253672		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Whiting, Boone	Boone Whiting
Cincinnati Reds signed free agent LF Donald Lutz to a minor league contract.	Cincinnati Reds	Signed as Free Agent	Donald Lutz	SFA	113	544371	LUTZ, DONALD		2016-01-12T00:00:00	Player			FIN	D	253505		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Lutz, Donald	Donald Lutz
Miami Marlins signed free agent 3B Chris Johnson.	Miami Marlins	Signed as Free Agent	Chris Johnson	SFA	146	453400	JOHNSON, CHRIS		2016-01-12T00:00:00	Player			FIN	D	253280		2016-01-12T00:00:00	PL	2016-01-12T00:00:00		Johnson, Chris	Chris Johnson
